Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, GBP",Conversions,"Total conversion value, GBP",Likes (Reactions),Shares,Comments,Concatenated value
Summer,2023-07-01 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2370.2,0.009900000000000003,23.464980000000004,0.5700000000000001,13.375038600000003,5,212.79999999999998,56,30,6,Summer-Manchester-Collection
Summer,2023-07-01 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1145.8999999999999,0.0092,10.542279999999998,1.79,18.870681199999996,7,310.09999999999997,98,26,2,Summer-Manchester-Discount
Summer,2023-07-01 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,955.5,0.018150000000000006,17.342325000000006,0.32199999999999973,5.584228649999997,5,150.35999999999999,30,17,13.5,Summer-Manchester-Collection
Summer,2023-07-01 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,700.5999999999999,0.01166,8.168996,1.7134999999999998,13.997574645999999,0,14.399999999999999,69,7,6,Summer-Manchester-Discount
Summer,2023-07-01 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1325.6,0.014300000000000004,18.956080000000004,0.7099999999999997,13.458816799999997,5,146.29999999999998,43,21,1,Summer-Manchester-Collection
Summer,2023-07-01 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1637.6999999999998,0.007810000000000001,12.790437,1.84,23.53440408,3,171,95,27,1,Summer-Manchester-Discount
Summer,2023-07-01 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,895.5999999999999,0.012400000000000001,11.10544,1.0464999999999998,11.621842959999997,4,82.8,60,5,15,Summer-Manchester-Collection
Summer,2023-07-01 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,669.2,0.014500000000000002,9.703400000000002,0.24150000000000005,2.343371100000001,7,460.79999999999995,57,11,10.5,Summer-Manchester-Discount
Summer,2023-07-01 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1438.6999999999998,0.009399999999999999,13.523779999999997,0.7599999999999998,10.278072799999995,2,102,34,10,1,Summer-Manchester-Collection
Summer,2023-07-01 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,975.8,0.0060999999999999995,5.952379999999999,1.1199999999999999,6.666665599999998,4,249,54,4,6,Summer-Manchester-Discount
Summer,2023-07-02 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,497.29999999999995,0.013500000000000002,6.713550000000001,0.17250000000000001,1.1580873750000003,3,75.93599999999999,73,17,19.5,Summer-Birmingham-Collection
Summer,2023-07-02 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,288.29999999999995,0.008,2.3063999999999996,1.3224999999999998,3.050213999999999,8,78.624,60,0,7.5,Summer-Birmingham-Discount
Summer,2023-07-02 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1172,0.0072,8.4384,0.9,7.5945599999999995,4,176.39999999999998,56,9,11,Summer-Birmingham-Collection
Summer,2023-07-02 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,978.8,0.0087,8.515559999999999,1.19,10.133516399999998,4,173.6,113,2,6,Summer-Birmingham-Discount
Summer,2023-07-02 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,466.5999999999999,0.016720000000000002,7.801551999999999,1.2304999999999997,9.599809735999997,4,115.07999999999998,32,3,1.5,Summer-Birmingham-Collection
Summer,2023-07-02 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,106.89999999999998,0.01067,1.1406229999999997,2.254,2.570964241999999,0,9.6,61,0,4.5,Summer-Birmingham-Discount
Summer,2023-07-02 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1197.6,0.007810000000000001,9.353256,0.7899999999999997,7.389072239999997,5,210.7,5,12,3,Summer-Birmingham-Collection
Summer,2023-07-02 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,884.3999999999999,0.007370000000000001,6.518027999999999,0.97,6.322487159999999,2,123,66,18,7,Summer-Birmingham-Discount
Summer,2023-07-02 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,159.9,0.013700000000000004,2.1906300000000005,1.4375,3.149030625000001,2,64.8,16,2,4.5,Summer-Birmingham-Collection
Summer,2023-07-02 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,10.099999999999909,0.006699999999999999,0.06766999999999938,0.4715000000000001,0.031906404999999714,6,157.2,45,2,9,Summer-Birmingham-Discount
Summer,2023-07-02 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,631.5999999999999,0.009200000000000002,5.81072,0.12000000000000005,0.6972864000000003,3,218,54,3,0,Summer-Birmingham-Collection
Summer,2023-07-02 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,824.1999999999998,0.0042,3.461639999999999,0.7499999999999998,2.5962299999999985,0,29,11,4,2,Summer-Birmingham-Discount
Summer,2023-07-02 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1258.4,0.0198,24.916320000000002,0.391,9.742281120000001,2,311.80800000000005,37,14,15,Summer-London-Collection
Summer,2023-07-02 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1029,0.0139,14.303099999999999,0.5864999999999999,8.388768149999999,3,204.95999999999998,54,13,16.5,Summer-London-Discount
Summer,2023-07-02 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2421.4,0.0094,22.76116,0.61,13.8843076,6,45.6,67,21,7,Summer-London-Collection
Summer,2023-07-02 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,1393,0.011399999999999999,15.880199999999999,1.25,19.85025,9,184.79999999999998,131,18,12,Summer-London-Discount
Summer,2023-07-02 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,652.9,0.021670000000000002,14.148343,1.0464999999999998,14.806240949499998,5,356.1599999999999,41,16,19.5,Summer-London-Collection
Summer,2023-07-02 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,887.5,0.011880000000000002,10.543500000000002,2.208,23.280048000000004,6,315.59999999999997,76,17,27,Summer-London-Discount
Summer,2023-07-02 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,1609.3,0.014960000000000001,24.075128,0.9199999999999998,22.149117759999996,4,217,44,18,15,Summer-London-Collection
Summer,2023-07-02 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,1782.3,0.01144,20.389512,0.76,15.49602912,0,8,128,28,7,Summer-London-Discount
Summer,2023-07-02 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,964,0.014300000000000004,13.785200000000003,1.4259999999999997,19.6576952,2,72,71,15,7.5,Summer-London-Collection
Summer,2023-07-02 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,472.19999999999993,0.008900000000000002,4.20258,0.9889999999999997,4.156351619999999,4,195.6,51,18,4.5,Summer-London-Discount
Summer,2023-07-02 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,1450.5,0.0093,13.48965,1.2799999999999998,17.266751999999997,0,22,106,16,8,Summer-London-Collection
Summer,2023-07-02 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1755.4999999999998,0.005900000000000001,10.35745,0.41,4.246554499999999,0,23,58,10,0,Summer-London-Discount
Summer,2023-07-02 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1618.3,0.014200000000000003,22.979860000000002,0.27599999999999997,6.34244136,7,211.67999999999998,73,12,13.5,Summer-Manchester-Collection
Summer,2023-07-02 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,919.8,0.017800000000000003,16.37244,0.5175,8.4727377,2,330.9599999999999,74,21,7.5,Summer-Manchester-Discount
Summer,2023-07-02 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,1790.3,0.0124,22.19972,0.5299999999999999,11.765851599999998,4,240.79999999999998,46,27,3,Summer-Manchester-Collection
Summer,2023-07-02 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,2090.2,0.0108,22.57416,0.47,10.609855199999998,8,51.099999999999994,109,20,13,Summer-Manchester-Discount
Summer,2023-07-02 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1015.5,0.020130000000000006,20.442015000000005,0.7014999999999998,14.3400735225,9,285.59999999999997,62,26,1.5,Summer-Manchester-Collection
Summer,2023-07-02 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,899.5999999999999,0.01474,13.260103999999998,1.3569999999999998,17.993961127999995,0,18,110,17,15,Summer-Manchester-Discount
Summer,2023-07-02 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1996.6999999999998,0.01485,29.650994999999998,0.8699999999999998,25.79636564999999,5,130.9,38,0,10,Summer-Manchester-Collection
Summer,2023-07-02 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1300.1,0.01199,15.588199,0.85,13.24996915,7,559,116,30,6,Summer-Manchester-Discount
Summer,2023-07-02 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1103.2,0.014500000000000002,15.996400000000003,1.1614999999999998,18.5798186,4,226.79999999999998,64,11,6,Summer-Manchester-Collection
Summer,2023-07-02 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,721.1999999999998,0.0157,11.322839999999996,1.4374999999999996,16.27658249999999,2,78,62,10,7.5,Summer-Manchester-Discount
Summer,2023-07-02 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,893.3,0.009899999999999999,8.84367,0.9599999999999999,8.489923199999998,2,63,66,4,8,Summer-Manchester-Collection
Summer,2023-07-02 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1111.3999999999999,0.0025000000000000005,2.7785,0.7299999999999998,2.0283049999999996,2,90,92,15,8,Summer-Manchester-Discount
Summer,2023-07-03 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,661.5,0.017400000000000002,11.510100000000001,0.7244999999999999,8.33906745,1,104.832,74,7,13.5,Summer-Birmingham-Collection
Summer,2023-07-03 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,534.4999999999999,0.011399999999999999,6.093299999999998,1.9779999999999998,12.052547399999995,9,57.791999999999994,71,6,9,Summer-Birmingham-Discount
Summer,2023-07-03 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1634.3999999999999,0.0109,17.81496,0.5399999999999999,9.620078399999999,6,128.79999999999998,47,38,5,Summer-Birmingham-Collection
Summer,2023-07-03 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1255.1999999999998,0.0066,8.28432,0.41999999999999993,3.479414399999999,8,129.92000000000002,89,3,4,Summer-Birmingham-Discount
Summer,2023-07-03 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,496.9999999999999,0.015950000000000002,7.927149999999999,0.5749999999999996,4.558111249999997,4,241.07999999999996,40,2,21,Summer-Birmingham-Collection
Summer,2023-07-03 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,591.3,0.013090000000000001,7.740117,1.0924999999999998,8.456077822499998,4,250.79999999999998,90,1,10.5,Summer-Birmingham-Discount
Summer,2023-07-03 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1038,0.013200000000000002,13.7016,0.5099999999999998,6.987815999999998,8,100.8,67,6,4,Summer-Birmingham-Collection
Summer,2023-07-03 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,1120.6999999999998,0.00924,10.355267999999999,1.4100000000000001,14.60092788,6,242,74,4,5,Summer-Birmingham-Discount
Summer,2023-07-03 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,122.2,0.0108,1.31976,0.9774999999999996,1.2900653999999996,2,8.4,69,5,0,Summer-Birmingham-Collection
Summer,2023-07-03 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,205.9999999999999,0.0132,2.7191999999999985,0.3105,0.8443115999999995,7,350.4,54,3,3,Summer-Birmingham-Discount
Summer,2023-07-03 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,843.8999999999999,0.010700000000000001,9.029729999999999,0.4000000000000001,3.611892,3,73,67,20,6,Summer-Birmingham-Collection
Summer,2023-07-03 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,808.1999999999998,0.004999999999999999,4.040999999999999,0.7699999999999998,3.111569999999998,3,125,43,2,4,Summer-Birmingham-Discount
Summer,2023-07-03 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1316.1999999999998,0.0148,19.47976,0.506,9.85675856,3,116.25599999999999,56,10,13.5,Summer-London-Collection
Summer,2023-07-03 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1306.8999999999999,0.014700000000000001,19.21143,1.2189999999999999,23.418733169999996,5,68.544,104,14,13.5,Summer-London-Discount
Summer,2023-07-03 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,1486.6,0.0134,19.92044,1.3199999999999998,26.294980799999998,5,49.6,79,38,11,Summer-London-Collection
Summer,2023-07-03 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,2014.6,0.007500000000000001,15.1095,2.06,31.125570000000003,5,118.72000000000001,82,8,10,Summer-London-Discount
Summer,2023-07-03 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1479.8999999999999,0.018150000000000006,26.86018500000001,0.3794999999999997,10.193440207499997,5,66.36,47,1,10.5,Summer-London-Collection
Summer,2023-07-03 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1270.6,0.01408,17.890048,1.6675,29.83165504,6,288,87,9,22.5,Summer-London-Discount
Summer,2023-07-03 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,1383.8,0.014630000000000002,20.244994000000002,1.1099999999999997,22.471943339999996,2,336.7,32,12,13,Summer-London-Collection
Summer,2023-07-03 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,1281.1999999999998,0.009460000000000001,12.120152000000001,1.48,17.93782496,3,106,101,40,10,Summer-London-Discount
Summer,2023-07-03 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1291.8,0.015500000000000003,20.022900000000003,1.1499999999999995,23.026334999999992,4,212.4,41,17,15,Summer-London-Collection
Summer,2023-07-03 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,486,0.007300000000000001,3.5478000000000005,1.2074999999999998,4.2839685,1,4.8,48,5,15,Summer-London-Discount
Summer,2023-07-03 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,1498,0.0039000000000000016,5.842200000000003,0.36000000000000004,2.1031920000000013,0,10,88,21,8,Summer-London-Collection
Summer,2023-07-03 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1097.3999999999999,0.0079,8.669459999999999,0.3600000000000001,3.1210056000000006,2,158,82,28,2,Summer-London-Discount
Summer,2023-07-03 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1673.6999999999998,0.018800000000000004,31.465560000000004,0.42550000000000004,13.388595780000003,4,258.71999999999997,63,12,6,Summer-Manchester-Collection
Summer,2023-07-03 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1208.8999999999999,0.013000000000000001,15.7157,1.334,20.9647438,6,194.04,105,10,12,Summer-Manchester-Discount
Summer,2023-07-03 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2183,0.0123,26.8509,0.54,14.499486000000001,7,293.44,62,15,7,Summer-Manchester-Collection
Summer,2023-07-03 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1790.6,0.0109,19.51754,1.3900000000000001,27.129380600000005,7,197.39999999999998,95,20,6,Summer-Manchester-Discount
Summer,2023-07-03 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,674.4,0.021780000000000008,14.688432000000004,0.5174999999999997,7.601263559999999,3,89.87999999999998,82,16,15,Summer-Manchester-Collection
Summer,2023-07-03 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,576.3,0.01969,11.347347,1.0005,11.353020673499998,0,20.4,69,12,22.5,Summer-Manchester-Discount
Summer,2023-07-03 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1296.3999999999999,0.014080000000000002,18.253312,0.9299999999999998,16.975580159999996,9,114.8,47,8,5,Summer-Manchester-Collection
Summer,2023-07-03 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1398.3,0.00803,11.228349000000001,0.67,7.522993830000002,2,60,96,20,5,Summer-Manchester-Discount
Summer,2023-07-03 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,875.3999999999999,0.0073999999999999995,6.477959999999999,1.2879999999999996,8.343612479999996,4,87.6,71,13,7.5,Summer-Manchester-Collection
Summer,2023-07-03 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,1167.3999999999999,0.007899999999999999,9.222459999999998,0.138,1.2726994799999998,2,54,73,12,0,Summer-Manchester-Discount
Summer,2023-07-03 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,879.3999999999999,0.0097,8.53018,1.0099999999999998,8.615481799999998,0,56,53,16,10,Summer-Manchester-Collection
Summer,2023-07-03 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,663.5999999999999,0.005900000000000001,3.91524,0.5699999999999998,2.2316867999999994,3,126,64,10,4,Summer-Manchester-Discount
Summer,2023-07-04 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,449.0999999999999,0.013399999999999999,6.0179399999999985,1.1155,6.713012069999998,6,25.92,55,2,12,Summer-Birmingham-Collection
Summer,2023-07-04 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,352,0.0132,4.6464,0.644,2.9922816,8,71.232,61,1,10.5,Summer-Birmingham-Discount
Summer,2023-07-04 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1408.8999999999999,0.011700000000000002,16.48413,0.26,4.2858738,1,48,89,36,3,Summer-Birmingham-Collection
Summer,2023-07-04 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,709.1999999999998,0.0066,4.680719999999999,1.3499999999999999,6.318971999999998,8,54.88,83,16,2,Summer-Birmingham-Discount
Summer,2023-07-04 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,374.0999999999999,0.017930000000000005,6.707613,1.2534999999999994,8.407992895499996,9,231,33,3,21,Summer-Birmingham-Collection
Summer,2023-07-04 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,104.39999999999998,0.014300000000000002,1.4929199999999998,2.4379999999999993,3.6397389599999985,1,60,70,10,10.5,Summer-Birmingham-Discount
Summer,2023-07-04 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,654.5,0.010010000000000002,6.551545000000001,0.8499999999999998,5.568813249999999,4,174.29999999999998,47,2,0,Summer-Birmingham-Collection
Summer,2023-07-04 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,1127.3999999999999,0.007260000000000001,8.184924,0.83,6.79348692,7,581,107,21,6,Summer-Birmingham-Discount
Summer,2023-07-04 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,360.6999999999998,0.014400000000000003,5.194079999999999,0.6784999999999998,3.524183279999998,4,151.2,20,0,0,Summer-Birmingham-Collection
